key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,extensions,basisOfRecord,individualCount,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,lastInterpreted,references,license,identifiers,facts,relations,geodeticDatum,class,countryCode,country,rightsHolder,identifier,informationWithheld,nomenclaturalCode,municipality,datasetName,identificationVerificationStatus,gbifID,language,occurrenceID,type,taxonID,vernacularName,institutionCode,samplingProtocol,datasetID,accessRights,name,modified,county,catalogNumber,occurrenceStatus,taxonConceptID,eventTime,behavior,endDayOfYear,locality,collectionCode,recordedBy,originalNameUsage,startDayOfYear,occurrenceRemarks,higherClassification,X.b153643d.735a.440f.a0e9.428b4f9d1cd2.,lifeStage,identifiedBy,sex,dateIdentified,elevation,preparations,habitat,verbatimEventDate,dynamicProperties,locationRemarks,recordNumber,collectionID,coordinatePrecision,fieldNumber,associatedReferences,georeferenceVerificationStatus,georeferenceRemarks,otherCatalogNumbers,higherGeography,island,islandGroup,dataGeneralizations,institutionID,infraspecificEpithet,georeferencedBy,disposition,bibliographicCitation
1137097387,"Ochlerotatus geniculatus (Olivier, 1791)",49.97065,4.83222,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.975+0000,140,none,HUMAN_OBSERVATION,5,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Namur,2008,6,9,2008-06-09T00:00:00,2019-11-13T19:55:09.975+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4263,NA,NA,Bourseigne-Vieille,NA,NA,1137097387,NA,MODIRISK:4263,Event,NA,NA,KBIN,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,Rue Les Eaux,NA,NA,NA,NA,NA,NA,NA,NA,Claire,FEMALE,NA,NA,NA,nature,2008-06-09/2008-06-16,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097456,"Ochlerotatus geniculatus (Olivier, 1791)",50.802399,4.20593,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.985+0000,140,none,HUMAN_OBSERVATION,2,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Flemish Brabant,2008,6,17,2008-06-17T00:00:00,2019-11-13T19:55:09.985+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4369,NA,NA,Vlezenbeek,NA,NA,1137097456,NA,MODIRISK:4369,Event,NA,NA,UCL,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,Konijnestraat,NA,NA,NA,NA,NA,NA,NA,NA,Wouter Dekoninck,FEMALE,NA,NA,NA,agriculture,2008-06-17/2008-06-24,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban,"Domein Groenenberg, park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097508,"Ochlerotatus geniculatus (Olivier, 1791)",50.6404,3.39798,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.644+0000,140,none,HUMAN_OBSERVATION,1,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Hainaut,2008,6,30,2008-06-30T00:00:00,2019-11-13T19:55:09.644+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4476,NA,NA,Kain-Mont-Saint-Aubert,NA,NA,1137097508,NA,MODIRISK:4476,Event,NA,NA,UCL,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,18 Rue du Mont Saint-Aubert,NA,NA,NA,NA,NA,NA,NA,NA,Wouter Dekoninck,FEMALE,NA,NA,NA,agriculture,2008-06-30/2008-07-07,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097547,"Ochlerotatus geniculatus (Olivier, 1791)",50.703899,4.08401,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:10.023+0000,140,none,HUMAN_OBSERVATION,7,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Hainaut,2008,6,24,2008-06-24T00:00:00,2019-11-13T19:55:10.023+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4521,NA,NA,Marcq,NA,NA,1137097547,NA,MODIRISK:4521,Event,NA,NA,UCL,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,21 Dreve des Tarins,NA,NA,NA,NA,NA,NA,NA,NA,Wouter Dekoninck,FEMALE,NA,NA,NA,agriculture,2008-06-24/2008-07-01,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban,zeer bosrijke omgeving,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097559,"Ochlerotatus geniculatus (Olivier, 1791)",50.703899,4.08401,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.642+0000,140,none,HUMAN_OBSERVATION,1,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Hainaut,2008,6,24,2008-06-24T00:00:00,2019-11-13T19:55:09.642+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4522,NA,NA,Marcq,NA,NA,1137097559,NA,MODIRISK:4522,Event,NA,NA,UCL,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,21 Dreve des Tarins,NA,NA,NA,NA,NA,NA,NA,NA,Wouter Dekoninck,MALE,NA,NA,NA,agriculture,2008-06-24/2008-07-01,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban,zeer bosrijke omgeving,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097572,"Ochlerotatus geniculatus (Olivier, 1791)",51.165871,4.36981,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.983+0000,140,none,HUMAN_OBSERVATION,11,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Antwerp,2008,6,26,2008-06-26T00:00:00,2019-11-13T19:55:09.983+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4582,NA,NA,Wilrijk,NA,NA,1137097572,NA,MODIRISK:4582,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,NA,2008-06-26/2008-07-03,Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural,Natuurgebied 'Fort 7',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097583,"Ochlerotatus geniculatus (Olivier, 1791)",51.22261,4.60218,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:10.024+0000,140,none,HUMAN_OBSERVATION,3,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Antwerp,2008,6,30,2008-06-30T00:00:00,2019-11-13T19:55:10.024+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4692,NA,NA,Broechem,NA,NA,1137097583,NA,MODIRISK:4692,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,NA,2008-06-30/2008-07-07,Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural,Provinciaal domein 'Vrieselhof' te Ranst.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137096753,"Ochlerotatus geniculatus (Olivier, 1791)",50.994919,4.85874,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.948+0000,140,none,HUMAN_OBSERVATION,1,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Flemish Brabant,2008,8,6,2008-08-06T00:00:00,2019-11-13T19:55:09.948+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:2987,NA,NA,Langdorp,NA,NA,1137096753,NA,MODIRISK:2987,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,echostraat 16,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,urban,2008-08-06/2008-08-13,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137096768,"Ochlerotatus geniculatus (Olivier, 1791)",50.668949,4.58667,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.601+0000,140,none,HUMAN_OBSERVATION,1,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Walloon Brabant,2008,8,6,2008-08-06T00:00:00,2019-11-13T19:55:09.601+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:2956,NA,NA,La Baraque,NA,NA,1137096768,NA,MODIRISK:2956,Event,NA,NA,KBIN,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Claire,FEMALE,NA,NA,NA,urban,2008-08-06/2008-08-13,Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137096797,"Ochlerotatus geniculatus (Olivier, 1791)",50.277771,6.27276,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.602+0000,140,none,HUMAN_OBSERVATION,4,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Liege,2008,8,18,2008-08-18T00:00:00,2019-11-13T19:55:09.602+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:3172,NA,NA,Schönberg,NA,NA,1137096797,NA,MODIRISK:3172,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,n695,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,nature,2008-08-18/2008-08-25,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137096876,"Ochlerotatus geniculatus (Olivier, 1791)",50.358501,5.9422,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.608+0000,140,none,HUMAN_OBSERVATION,2,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Liege,2008,8,25,2008-08-25T00:00:00,2019-11-13T19:55:09.608+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:3221,NA,NA,Wanne,NA,NA,1137096876,NA,MODIRISK:3221,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,henumont,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,nature,2008-08-25/2008-09-01,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097171,"Ochlerotatus geniculatus (Olivier, 1791)",50.837429,4.67519,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.624+0000,140,none,HUMAN_OBSERVATION,19,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Flemish Brabant,2008,8,19,2008-08-19T00:00:00,2019-11-13T19:55:09.624+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:3773,NA,NA,Heverlee,NA,NA,1137097171,NA,MODIRISK:3773,Event,NA,NA,UCL,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wouter Dekoninck,FEMALE,NA,NA,NA,nature,2008-08-19/2008-08-26,Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=rural,"plassen in diepe bandensporen (zandweg!), vijvers verderop; natuurgebied Heverleebos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097233,"Ochlerotatus geniculatus (Olivier, 1791)",50.833752,3.27088,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.967+0000,140,none,HUMAN_OBSERVATION,1,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,West Flanders,2008,8,17,2008-08-17T00:00:00,2019-11-13T19:55:09.967+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4026,NA,NA,Kortrijk,NA,NA,1137097233,NA,MODIRISK:4026,Event,NA,NA,UCL,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wouter Dekoninck,FEMALE,NA,NA,NA,urban,2008-08-17/2008-08-24,Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=urban,"bomen en droge beek, grote tuin (aan ringvaart)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097696,"Ochlerotatus geniculatus (Olivier, 1791)",50.991829,5.16745,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.655+0000,140,none,HUMAN_OBSERVATION,9,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Limburg,2008,8,19,2008-08-19T00:00:00,2019-11-13T19:55:09.655+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4728,NA,NA,Lummen,NA,NA,1137097696,NA,MODIRISK:4728,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,\,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,agriculture,2008-08-19/2008-08-26,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097722,"Ochlerotatus geniculatus (Olivier, 1791)",50.611179,3.40837,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.656+0000,140,none,HUMAN_OBSERVATION,1,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Hainaut,2008,8,24,2008-08-24T00:00:00,2019-11-13T19:55:09.656+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4734,NA,NA,Tournai,NA,NA,1137097722,NA,MODIRISK:4734,Event,NA,NA,UCL,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wouter Dekoninck,FEMALE,NA,NA,NA,urban,2008-08-24/2008-08-31,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban,"Badkuip met water bij de ezels, vlak naast val een klein beekje plus waterplas (volgens bewoners verderop een natuurgebied voor vogels)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137096825,"Ochlerotatus geniculatus (Olivier, 1791)",50.636767999999996,5.60128,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.952+0000,140,none,HUMAN_OBSERVATION,1,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Liege,2008,9,9,2008-09-09T00:00:00,2019-11-13T19:55:09.952+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:3208,NA,NA,Liège(Meuse Sud),NA,NA,1137096825,NA,MODIRISK:3208,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,rue des eglantines 16,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,urban,2008-09-09/2008-09-16,Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137096890,"Ochlerotatus geniculatus (Olivier, 1791)",50.36657,5.71288,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.991+0000,140,none,HUMAN_OBSERVATION,1,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Liege,2008,9,1,2008-09-01T00:00:00,2019-11-13T19:55:09.991+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:3240,NA,NA,Chevron,NA,NA,1137096890,NA,MODIRISK:3240,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,Picheux Bas,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,nature,2008-09-01/2008-09-08,Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137096894,"Ochlerotatus geniculatus (Olivier, 1791)",50.55032,5.52043,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.609+0000,140,none,HUMAN_OBSERVATION,1,4519732,1,54,216,811,3346,7924646,1651525,1651525,"Aedes geniculatus (Olivier, 1791)",Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes geniculatus,Ochlerotatus,geniculatus,SPECIES,SYNONYM,NA,EUROPE,Liege,2008,9,15,2008-09-15T00:00:00,2019-11-13T19:55:09.609+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:3254,NA,NA,Plainevaux,NA,NA,1137096894,NA,MODIRISK:3254,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Ochlerotatus geniculatus (Olivier, 1791)",NA,NA,NA,NA,NA,NA,NA,NA,\,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,nature,2008-09-15/2008-09-22,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
